SRR8327227.micro.NODE_1_length_1487_cov_23.124481	SRR8327227	1487	23.1	viral/known	BAD88612.1	98.0	8.4e-68	gbprot|ALV83885	100.0	8.7e-75	u8332	99.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	Alphaendornavirus	Cucumis melo alphaendornavirus
SRR5208545.micro.NODE_274_length_662_cov_4.230900	SRR5208545	662	4.23	viral/novel	QDW65433.1	80.0	7.7e-47	gbprot|QDW65433	80.0	2.5e-56	u279352	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR8003868.micro.NODE_1_length_1508_cov_29.223693	SRR8003868	1508	29.2	viral/novel	BAM68539.1	86.1	1.7e-52	gbprot|BAM68539	86.1	9.9e-63	u56860	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	Alphaendornavirus	.
SRR3624171.macro.NODE_4793_length_1726_cov_3.047447	SRR3624171	1726	3.05	viral/novel	QDH88955.1	59.2	4.3e-28	nr|QDH88955.1	59.2	3.8e-35	u292088	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR7784232.micro.NODE_1_length_1543_cov_5.270748	SRR7784232	1543	5.27	viral/known	YP_438200.1	100.0	9.7e-63	gbprot|BAA06862	100.0	2.5e-74	u28681	97.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR1782575.micro.NODE_4_length_985_cov_4.189693	SRR1782575	985	4.19	viral/novel	BAD88612.1	57.1	1.2e-31	gbprot|QPO25405	57.1	4.2e-39	u259728	99.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR11828806.micro.NODE_559_length_536_cov_2.021598	SRR11828806	536	2.02	viral/novel	QNN89174.1	71.0	1.2e-40	gbprot|QNN89174	71.0	2.6e-49	u156581	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR8003875.micro.NODE_1_length_1511_cov_44.429764	SRR8003875	1511	44.4	viral/novel	BAM68539.1	86.1	1.7e-52	gbprot|BAM68539	86.1	9.9e-63	u56860	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	Alphaendornavirus	.
SRR11828902.macro.NODE_56114_length_622_cov_2.428051	SRR11828902	622	2.43	viral/novel	QPO25405.1	59.2	7.2e-32	gbprot|QPO25405	59.2	2.1e-39	u200165	96.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR11366770.micro.NODE_1_length_910_cov_58.400697	SRR11366770	910	58.4	viral/novel	ADN43901.1	60.2	8.1e-33	gbprot|ADN43901	60.2	1.8e-40	u134029	99.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR11828993.micro.NODE_366_length_461_cov_1.791237	SRR11828993	461	1.791	viral/novel	ADN43901.1	68.3	1.7e-40	gbprot|ADN43901	68.3	3.7e-49	u251485	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR6808580.macro.NODE_13762_length_1341_cov_10.339117	SRR6808580	1341	10.3	viral/novel	QPO25405.1	56.7	2.0e-27	gbprot|QPO25405	56.7	2.2e-34	u219908	64.4	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR3624171.macro.NODE_32881_length_810_cov_6.428571	SRR3624171	810	6.43	viral/novel	QPO25405.1	48.5	1.0e-24	gbnt|AB844264	50.5	1.5e-32	u233674	99.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR11565951.macro.NODE_31_length_6979_cov_25.839270	SRR11565951	6979	25.8	viral/novel	ANR02699.1	69.0	1.3e-40	gbprot|ANR02699	69.0	1.0e-46	u87605	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR5950453.micro.NODE_1_length_1454_cov_17.100356	SRR5950453	1454	17.1	viral/known	BAM68540.1	100.0	2.6e-60	gbprot|BAM68540	100.0	1.4e-71	u29825	99.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	Alphaendornavirus	Phaseolus vulgaris alphaendornavirus 2
SRR10849305.macro.NODE_593789_length_346_cov_1.970696	SRR10849305	346	1.971	viral/known	ALM62234.1	99.0	4.5e-55	gbprot|ALM62234	99.0	1.2e-65	u24314	99.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR8202193.micro.NODE_26_length_1085_cov_1006.092885	SRR8202193	1085	1006.1	viral/novel	ADN43901.1	67.3	8.3e-38	gbprot|ADN43901	67.3	4.1e-46	u107775	98.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
ERR2594444.micro.NODE_1_length_611_cov_8.254545	ERR2594444	611	8.25	viral/novel	YP_438201.1	76.0	6.3e-43	gbprot|CAA04392	76.0	6.7e-52	u100139	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
ERR1301577.micro.NODE_29_length_678_cov_2.789189	ERR1301577	678	2.79	viral/novel	BAD88612.1	55.6	1.0e-27	gbprot|QGA70920	55.0	3.7e-33	u126860	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR6986548.micro.NODE_2_length_695_cov_2.174772	SRR6986548	695	2.17	viral/known	BAD88612.1	99.0	5.1e-69	gbprot|ARI71634	100.0	3.6e-74	u8332	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	Alphaendornavirus	Cucumis melo alphaendornavirus
SRR11385514.micro.NODE_1_length_665_cov_11.399351	SRR11385514	665	11.4	viral/novel	ADN43901.1	60.2	8.1e-33	gbprot|ADN43901	60.2	1.8e-40	u134029	99.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR2541322.micro.NODE_1_length_1369_cov_10.084328	SRR2541322	1369	10.1	viral/known	YP_438200.1	100.0	9.7e-63	gbprot|BAA06862	100.0	2.5e-74	u28681	97.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
ERR2809120.macro.NODE_701_length_4781_cov_37.544817	ERR2809120	4781	37.5	viral/novel	BCL84886.1	55.1	1.2e-25	gbprot|BCL84886	55.1	2.1e-32	u286058	62.4	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR12718003.micro.NODE_5_length_707_cov_10.558360	SRR12718003	707	10.6	viral/novel	YP_009552081.1	70.0	4.8e-41	nr|YP_009552081.1	70.0	9.1e-50	u194114	99.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR12318281.micro.NODE_2_length_1562_cov_318.920752	SRR12318281	1562	318.9	viral/known	BAM68539.1	100.0	5.2e-63	gbprot|BAM68539	100.0	1.2e-74	u1652	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	Alphaendornavirus	Phaseolus vulgaris alphaendornavirus 1
SRR8202193.macro.NODE_70_length_7970_cov_1006.127390	SRR8202193	7970	1006.1	viral/novel	ADN43901.1	67.3	8.3e-38	gbprot|ADN43901	67.3	4.1e-46	u107775	98.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR2541274.micro.NODE_2_length_805_cov_8.280928	SRR2541274	805	8.28	viral/known	YP_438200.1	99.0	1.3e-62	gbprot|BAA06862	99.0	3.6e-74	u28681	96.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
DRR067262.macro.NODE_6247_length_573_cov_2.914798	DRR067262	573	2.91	viral/novel	BAD88612.1	59.2	5.3e-33	gbprot|BBZ90074	58.2	7.3e-40	u83072	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR2541349.micro.NODE_1_length_1376_cov_43.011136	SRR2541349	1376	43.0	viral/known	YP_438200.1	100.0	9.7e-63	gbprot|BAA06862	100.0	2.5e-74	u28681	97.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR12718373.micro.NODE_7_length_741_cov_1.603293	SRR12718373	741	1.603	viral/novel	ADN43901.1	60.0	1.1e-32	gbprot|ADN43901	60.0	2.6e-40	u191981	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR11828806.macro.NODE_63506_length_489_cov_1.245192	SRR11828806	489	1.245	viral/novel	QJC19294.1	53.5	2.6e-24	gbnt|MN832720	53.5	7.0e-31	u128530	54.5	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR2931346.micro.NODE_1_length_614_cov_16.565812	SRR2931346	614	16.6	viral/known	YP_438200.1	100.0	9.7e-63	gbprot|BAA06862	100.0	2.5e-74	u28681	97.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR2131361.micro.NODE_1_length_1529_cov_150.260544	SRR2131361	1529	150.3	viral/known	YP_438200.1	100.0	9.7e-63	gbprot|BAA06862	100.0	2.5e-74	u28681	97.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR5860353.micro.NODE_1_length_458_cov_3.469438	SRR5860353	458	3.47	viral/novel	ADN43901.1	60.2	8.1e-33	gbprot|ADN43901	60.2	1.8e-40	u134029	99.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
ERR789555.micro.NODE_2_length_1170_cov_4.843889	ERR789555	1170	4.84	viral/known	YP_438200.1	100.0	9.7e-63	gbprot|BAA06862	100.0	2.5e-74	u28681	97.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR2541308.micro.NODE_1_length_1367_cov_10.522422	SRR2541308	1367	10.5	viral/known	YP_438200.1	100.0	9.7e-63	gbprot|BAA06862	100.0	2.5e-74	u28681	97.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR6291265.macro.NODE_1892_length_1312_cov_2.129136	SRR6291265	1312	2.13	viral/novel	BAD88612.1	52.0	3.6e-28	gbprot|AGY34962	51.5	2.2e-34	u206851	98.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR11829331.micro.NODE_361_length_662_cov_2.499151	SRR11829331	662	2.50	viral/novel	QPO25405.1	67.3	2.1e-37	gbprot|QPO25405	67.3	1.2e-45	u103766	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR1161674.micro.NODE_1_length_1036_cov_16.845846	SRR1161674	1036	16.8	viral/novel	BAD88615.1	78.2	2.4e-54	gbprot|ALT66307	78.2	5.5e-60	u55504	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	Alphaendornavirus	.
SRR9129971.micro.NODE_1_length_1632_cov_56.082104	SRR9129971	1632	56.1	viral/known	YP_438200.1	100.0	9.7e-63	gbprot|BAA06862	100.0	2.5e-74	u28681	97.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR11828594.micro.NODE_265_length_545_cov_1.533898	SRR11828594	545	1.534	viral/novel	YP_009552081.1	66.0	2.9e-37	nr|YP_009552081.1	66.0	1.7e-45	u244391	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR5834613.macro.NODE_41003_length_718_cov_1.750388	SRR5834613	718	1.750	viral/novel	YP_009553502.1	54.0	2.8e-22	gbprot|AWK67841	54.0	1.3e-28	u114385	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR1025313.micro.NODE_2_length_1451_cov_91.217514	SRR1025313	1451	91.2	viral/known	ATB20099.1	100.0	4.8e-60	gbprot|ATB20099	100.0	2.8e-71	u29825	98.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	Alphaendornavirus	Phaseolus vulgaris alphaendornavirus 2
ERR2027122.micro.NODE_5_length_626_cov_6.296360	ERR2027122	626	6.30	viral/novel	QGA70920.1	61.4	3.6e-34	gbprot|QGA70920	61.4	5.4e-42	u128294	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR1025309.micro.NODE_1_length_1487_cov_11.276860	SRR1025309	1487	11.3	viral/known	BAM68539.1	100.0	5.2e-63	gbprot|BAM68539	100.0	1.2e-74	u1652	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	Alphaendornavirus	Phaseolus vulgaris alphaendornavirus 1
SRR7109325.macro.NODE_7078_length_1638_cov_6.182109	SRR7109325	1638	6.18	viral/novel	BAD88612.1	63.4	1.4e-35	nr|QDH88955.1	67.0	4.6e-43	u230623	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR7085478.micro.NODE_14_length_480_cov_1.471744	SRR7085478	480	1.472	viral/novel	BAD88612.1	53.1	3.6e-28	gbprot|AID67139	55.1	7.8e-35	u200793	99.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR2919424.micro.NODE_16_length_698_cov_413.223421	SRR2919424	698	413.2	viral/novel	QPO25405.1	68.7	1.1e-37	gbprot|QPO25405	68.7	5.9e-46	u82966	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR4240931.micro.NODE_2_length_664_cov_1.707472	SRR4240931	664	1.707	viral/known	BAM68539.1	99.0	1.3e-62	gbprot|BAM68539	99.0	3.6e-74	u1652	99.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	Alphaendornavirus	Phaseolus vulgaris alphaendornavirus 1
DRR204823.micro.NODE_1_length_1577_cov_437.310505	DRR204823	1577	437.3	viral/known	YP_438200.1	100.0	9.7e-63	gbprot|BAA06862	100.0	2.5e-74	u28681	97.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR11828993.macro.NODE_1_length_14171_cov_13.254859	SRR11828993	14171	13.3	viral/novel	BBZ90074.1	47.5	4.0e-20	gbprot|BBZ90074	47.5	3.6e-26	u100617	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR11372037.micro.NODE_1_length_788_cov_36.937754	SRR11372037	788	36.9	viral/novel	ADN43901.1	60.2	8.1e-33	gbprot|ADN43901	60.2	1.8e-40	u134029	99.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR12371336.micro.NODE_1_length_1415_cov_8.718659	SRR12371336	1415	8.72	viral/known	YP_009551959.1	99.0	1.1e-58	gbprot|AXB99512	99.0	1.0e-69	u12273	99.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
ERR2168713.micro.NODE_1_length_1509_cov_4.311644	ERR2168713	1509	4.31	viral/known	YP_009513188.1	100.0	3.8e-63	gbprot|ALJ56097	100.0	8.7e-75	u1652	99.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	Alphaendornavirus	Phaseolus vulgaris alphaendornavirus 1
SRR7534944.micro.NODE_82_length_816_cov_2.063257	SRR7534944	816	2.06	viral/novel	AOV81695.1	60.4	8.3e-34	gbprot|AOV81695	60.4	2.4e-41	u210041	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR12325100.macro.NODE_1_length_15630_cov_316.753809	SRR12325100	15630	316.8	viral/novel	YP_008719905.1	50.5	4.8e-24	gbprot|AGY34962	50.5	1.4e-30	u275111	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR12334228.micro.NODE_6_length_962_cov_3.890889	SRR12334228	962	3.89	viral/novel	ANR02699.1	60.0	6.9e-29	gbprot|ANR02699	60.0	1.1e-34	u51547	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
DRR067267.micro.NODE_11_length_1306_cov_2.239186	DRR067267	1306	2.24	viral/novel	QDH88955.1	53.1	1.2e-23	nr|QDH88955.1	53.1	4.0e-30	u104223	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR7007744.micro.NODE_330_length_530_cov_3.431072	SRR7007744	530	3.43	viral/novel	AWY10956.1	66.0	1.9e-31	gbprot|QGA70905	61.0	1.2e-38	u189366	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR8202193.micro.NODE_28_length_1081_cov_90.862103	SRR8202193	1081	90.9	viral/novel	ADN43901.1	66.3	6.1e-38	gbprot|ADN43901	66.3	2.9e-46	u107775	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR7221501.micro.NODE_1_length_1482_cov_2865.938408	SRR7221501	1482	2865.9	viral/known	AYA43780.1	99.0	5.1e-64	gbprot|BAK52155	100.0	5.7e-71	u26978	98.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	Alphaendornavirus	Bell pepper alphaendornavirus
SRR2541337.micro.NODE_1_length_1376_cov_31.248701	SRR2541337	1376	31.2	viral/known	YP_438200.1	100.0	9.7e-63	gbprot|BAA06862	100.0	2.5e-74	u28681	97.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR2992560.micro.NODE_1_length_961_cov_5.036184	SRR2992560	961	5.04	viral/novel	AYA43759.1	64.0	1.3e-36	gbprot|BAM68540	65.0	2.8e-44	u56879	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
ERR2809093.macro.NODE_87_length_5623_cov_9.886667	ERR2809093	5623	9.89	viral/novel	APG77570.1	58.3	1.3e-26	gbprot|APG77570	58.3	1.8e-33	u281078	76.2	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR11367660.micro.NODE_1_length_745_cov_18.780172	SRR11367660	745	18.8	viral/novel	ADN43901.1	60.2	8.1e-33	gbprot|ADN43901	60.2	1.8e-40	u134029	99.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
ERR4643672.micro.NODE_3_length_876_cov_2.199253	ERR4643672	876	2.20	viral/novel	QGW52049.1	74.3	1.5e-44	gbprot|QGW52049	74.3	9.9e-54	u218397	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR1025281.micro.NODE_2_length_1456_cov_39.261084	SRR1025281	1456	39.3	viral/known	ATB20099.1	100.0	4.8e-60	gbprot|ATB20099	100.0	2.8e-71	u29825	98.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	Alphaendornavirus	Phaseolus vulgaris alphaendornavirus 2
SRR11372035.micro.NODE_1_length_787_cov_33.471545	SRR11372035	787	33.5	viral/novel	ADN43901.1	60.2	8.1e-33	gbprot|ADN43901	60.2	1.8e-40	u134029	99.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR11856539.micro.NODE_6_length_653_cov_3.127586	SRR11856539	653	3.13	viral/known	YP_438200.1	100.0	9.7e-63	gbprot|BAA06862	100.0	2.5e-74	u28681	97.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR11828993.macro.NODE_10496_length_1133_cov_4.857547	SRR11828993	1133	4.86	viral/novel	YP_007003829.1	60.0	8.1e-33	gbprot|AFV91541	60.0	1.8e-40	u93715	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR8327235.micro.NODE_3_length_1232_cov_12.901763	SRR8327235	1232	12.9	viral/known	BAD88612.1	98.0	8.4e-68	gbprot|ALV83885	100.0	8.7e-75	u8332	99.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	Alphaendornavirus	Cucumis melo alphaendornavirus
SRR1201834.micro.NODE_1_length_800_cov_7.256242	SRR1201834	800	7.26	viral/novel	BCL84887.1	76.2	6.2e-43	gbprot|BCL84887	76.2	6.7e-52	u72045	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR11384905.micro.NODE_1_length_851_cov_9.488778	SRR11384905	851	9.49	viral/novel	ADN43901.1	60.2	8.1e-33	gbprot|ADN43901	60.2	1.8e-40	u134029	99.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR11829332.macro.NODE_7_length_13496_cov_10.610817	SRR11829332	13496	10.6	viral/novel	AYA43780.1	54.2	7.9e-27	gbprot|ALD49085	55.2	3.7e-33	u96731	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR12718045.micro.NODE_17_length_786_cov_2.053296	SRR12718045	786	2.05	viral/novel	YP_009552081.1	76.2	9.7e-44	nr|YP_009552081.1	76.2	8.1e-53	u203386	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR11658071.micro.NODE_12_length_662_cov_2.573854	SRR11658071	662	2.57	viral/novel	ADN43901.1	59.4	5.6e-35	gbprot|ADN43901	59.4	6.6e-43	u284530	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR11373795.micro.NODE_1_length_639_cov_22.879661	SRR11373795	639	22.9	viral/novel	ADN43901.1	60.2	8.1e-33	gbprot|ADN43901	60.2	1.8e-40	u134029	99.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR11381736.micro.NODE_1_length_612_cov_3.220249	SRR11381736	612	3.22	viral/novel	ADN43901.1	60.2	8.1e-33	gbprot|ADN43901	60.2	1.8e-40	u134029	99.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR2919414.micro.NODE_6_length_1059_cov_2.044554	SRR2919414	1059	2.04	viral/known	QOE77938.1	99.0	3.5e-58	gbprot|QLC37097	99.0	3.6e-69	u25519	98.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR11379719.micro.NODE_1_length_765_cov_4.655028	SRR11379719	765	4.66	viral/novel	ADN43901.1	60.2	8.1e-33	gbprot|ADN43901	60.2	1.8e-40	u134029	99.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR6765938.micro.NODE_49_length_1188_cov_7.626009	SRR6765938	1188	7.63	viral/novel	ADN43901.1	63.3	7.7e-35	gbprot|ADN43901	63.3	9.3e-43	u287205	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR5839142.micro.NODE_58_length_845_cov_1.979275	SRR5839142	845	1.979	viral/novel	YP_009046830.1	61.6	1.1e-32	gbprot|AID67139	61.6	2.6e-40	u120230	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR1005326.micro.NODE_1_length_1496_cov_399.200415	SRR1005326	1496	399.2	viral/known	YP_438200.1	100.0	9.7e-63	gbprot|BAA06862	100.0	2.5e-74	u28681	97.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR11828891.micro.NODE_123_length_727_cov_3.879205	SRR11828891	727	3.88	viral/novel	QPO25405.1	58.2	1.8e-31	gbprot|QPO25405	58.2	6.0e-39	u200165	96.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR6058033.micro.NODE_59_length_1046_cov_20.905447	SRR6058033	1046	20.9	viral/novel	YP_009553502.1	54.1	1.7e-28	gbprot|AWK67841	54.1	1.3e-35	u232445	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR6765938.micro.NODE_283_length_417_cov_0.906977	SRR6765938	417	0.907	viral/novel	YP_009310111.1	69.6	8.7e-38	gbprot|AOV81703	69.6	4.4e-46	u142725	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
DRR128203.micro.NODE_15_length_937_cov_4.898148	DRR128203	937	4.90	viral/known	YP_438200.1	100.0	9.7e-63	gbprot|BAA06862	100.0	2.5e-74	u28681	97.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR11829332.micro.NODE_372_length_847_cov_2.164083	SRR11829332	847	2.16	viral/novel	YP_009552081.1	79.2	4.1e-47	nr|YP_009552081.1	79.2	1.3e-56	u94487	97.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR8848697.micro.NODE_1_length_1368_cov_14.942085	SRR8848697	1368	14.9	viral/known	YP_438200.1	100.0	9.7e-63	gbprot|BAA06862	100.0	2.5e-74	u28681	97.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR4039021.micro.NODE_2_length_1244_cov_14.767540	SRR4039021	1244	14.8	viral/novel	QPO25405.1	57.1	6.2e-26	gbprot|QPO25405	57.1	1.0e-32	u189487	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR8247771.micro.NODE_9_length_1577_cov_1277.504654	SRR8247771	1577	1277.5	viral/known	YP_438200.1	100.0	9.7e-63	gbprot|BAA06862	100.0	2.5e-74	u28681	97.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR6291362.micro.NODE_7_length_792_cov_5.331015	SRR6291362	792	5.33	viral/novel	ALM62234.1	57.0	2.5e-29	gbprot|ALM62234	57.0	1.6e-36	u233330	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR3624171.micro.NODE_22_length_848_cov_3.526048	SRR3624171	848	3.53	viral/novel	YP_009337681.1	52.0	3.5e-24	gbnt|AB844264	51.0	1.2e-31	u228180	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR7659144.micro.NODE_1_length_1242_cov_16.802395	SRR7659144	1242	16.8	viral/known	YP_438200.1	100.0	9.7e-63	gbprot|BAA06862	100.0	2.5e-74	u28681	97.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR1025306.micro.NODE_1_length_1487_cov_43.225895	SRR1025306	1487	43.2	viral/known	BAM68539.1	100.0	5.2e-63	gbprot|BAM68539	100.0	1.2e-74	u1652	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	Alphaendornavirus	Phaseolus vulgaris alphaendornavirus 1
SRR9129918.micro.NODE_1_length_1575_cov_44.174434	SRR9129918	1575	44.2	viral/known	YP_438200.1	100.0	9.7e-63	gbprot|BAA06862	100.0	2.5e-74	u28681	97.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR12318275.micro.NODE_2_length_1571_cov_80.461949	SRR12318275	1571	80.5	viral/known	BAM68539.1	100.0	5.2e-63	gbprot|BAM68539	100.0	1.2e-74	u1652	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	Alphaendornavirus	Phaseolus vulgaris alphaendornavirus 1
SRR13077082.micro.NODE_3_length_1421_cov_23.428783	SRR13077082	1421	23.4	viral/novel	AHL25280.1	67.7	1.0e-31	gbprot|AGY34962	61.8	8.9e-39	u163911	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR7086193.macro.NODE_31100_length_481_cov_3.002451	SRR7086193	481	3.00	viral/novel	YP_009552081.1	79.2	1.2e-47	nr|YP_009552081.1	79.2	3.1e-57	u201659	96.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR10984451.micro.NODE_1_length_1331_cov_40.259750	SRR10984451	1331	40.3	viral/known	YP_009553502.1	100.0	2.7e-58	gbprot|AWK67841	100.0	2.7e-69	u26225	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
SRR11829331.micro.NODE_312_length_728_cov_3.877863	SRR11829331	728	3.88	viral/novel	QPO25405.1	52.0	7.1e-27	gbprot|QPO25405	52.0	9.0e-34	u146789	100.0	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	.	.
